"ensembl_gene_id","logFC","logCPM","F","PValue","FDR","entrezgene_id","external_gene_name"
"ENSMUSG00000030657",-1.88839391143754,2.14719561244177,16.6294306550553,0.000210381339482371,0.000323678185215329,233781,"Xylt1"
"ENSMUSG00000030660",-4.31664680285728,4.26740032021572,449.501879279618,2.28721688400273e-23,3.26262887548133e-22,18704,"Pik3c2a"
"ENSMUSG00000030662",0.0211983580697936,5.41474255818175,0.0115317488157982,0.915019493849068,0.924314987277065,70572,"Ipo5"
"ENSMUSG00000030663",0.375977939529044,7.16902369527539,11.2463951907455,0.00175428210165157,0.00247586568624987,56372,"1110004F10Rik"
"ENSMUSG00000030671",-1.84633067136292,8.13934934914591,603.858271792486,9.39961940387138e-26,1.94880368288362e-24,18576,"Pde3b"
"ENSMUSG00000030672",2.4501112430744,2.4689356853402,7.57557615615756,0.00859747563376299,0.0112862529404,17907,"Mylpf"
"ENSMUSG00000030674",-0.409957891905073,3.47494733616071,1.15186652428337,0.289593449669384,0.319924076314727,67375,"Qprt"
"ENSMUSG00000030677",1.3560120725265,4.24043278842371,12.7325974140345,0.000952524146071127,0.0013794898619995,110033,"Kif22"
"ENSMUSG00000030678",4.69300598292985,6.00157292697065,184.494842958071,1.08979316447455e-16,6.24953056581652e-16,17188,"Maz"
"ENSMUSG00000030681",1.10229291863674,6.43194144126304,42.6243254685195,8.53759336342969e-08,1.78927831447201e-07,78388,"Mvp"
"ENSMUSG00000030682",2.11788504579228,8.23591150131946,356.871429531831,1.53309739466412e-21,1.71982294809966e-20,52858,"Cdipt"
"ENSMUSG00000030685",4.2673206842293,5.06210283541484,84.5458344971117,1.44174203212085e-11,4.34943207451599e-11,233877,"Kctd13"
"ENSMUSG00000030688",-1.93112608951348,3.51885763060781,44.4156261078548,5.51055365549076e-08,1.17777734848782e-07,56018,"Stard10"
"ENSMUSG00000030689",-1.40056029533179,5.29347377678335,70.140267190179,2.46600109034707e-10,6.54151338185306e-10,233875,"Ino80e"
"ENSMUSG00000030691",-2.50129221202505,6.00347654032704,440.581593634522,3.30253361326293e-23,4.58327225840636e-22,207278,"Fchsd2"
"ENSMUSG00000030695",1.47297899989041,9.24316242854919,383.752173079265,4.1179177733371e-22,4.98530896389108e-21,11674,"Aldoa"
"ENSMUSG00000030697",3.69469793095818,8.40381753790267,843.408344884515,1.66819685730976e-28,5.10020066046762e-27,56420,"Ppp4c"
"ENSMUSG00000030704",-1.63849431110826,5.72090613945603,132.998786155147,2.69878488030948e-14,1.1295854002505e-13,19346,"Rab6a"
"ENSMUSG00000030706",0.0196229333420485,4.96913884249117,0.00741920208496474,0.931788923166446,0.938754884032141,52443,"Mrpl48"
"ENSMUSG00000030707",5.27984060654871,10.7656835082602,3308.39401112728,4.35001543631519e-40,1.34788127620205e-37,12721,"Coro1a"
"ENSMUSG00000030708",-0.0861965594823885,3.69155939979908,0.0580774276127542,0.810792439460703,0.829832733582144,69387,"Dnajb13"
"ENSMUSG00000030714",0.834192641426901,5.56106652947256,14.887670884351,0.000406164955978165,0.00060853444691755,75565,"Sgf29"
"ENSMUSG00000030718",0.0998734940198468,5.08330423053713,0.180515396643187,0.673207166646281,0.700923838649102,72590,"Ppme1"
"ENSMUSG00000030720",-0.62413740296878,6.92088335963718,34.1606387937514,7.80768375216453e-07,1.50425690349265e-06,12752,"Cln3"
"ENSMUSG00000030722",-2.85657411460036,2.03455077093411,48.0032309993665,2.36770919587292e-08,5.21956039262386e-08,18020,"Nfatc2ip"
"ENSMUSG00000030726",0.433219507937794,5.96102381671927,6.51451743859505,0.0146217071962717,0.0187452153090768,67967,"Pold3"
"ENSMUSG00000030727",2.60105336272529,6.44507278384065,156.673645542474,2.05019985191025e-15,9.96117024822806e-15,70314,"Rabep2"
"ENSMUSG00000030729",-2.39469295231827,4.3878317491497,143.013905142677,8.68993498001956e-15,3.88486748430207e-14,70974,"Pgm2l1"
"ENSMUSG00000030733",-0.195509796342233,6.24247897230755,1.90139239699912,0.175583364575745,0.19972510217512,20399,"Sh2b1"
"ENSMUSG00000030738",-0.437280840441861,8.11828109610238,30.0140542897417,2.54958540733157e-06,4.67542359759207e-06,56347,"Eif3c"
"ENSMUSG00000030741",2.08556020647699,6.05795757642631,97.9897853215989,2.58711719067476e-12,8.49543259598938e-12,73658,"Spns1"
"ENSMUSG00000030742",1.55597003374042,9.2072236233092,370.194815161331,7.90466771263568e-22,9.23142607899825e-21,16797,"Lat"
"ENSMUSG00000030744",-2.18781062217744,9.60790076870809,1045.54117860947,2.68846183846968e-30,1.1058323754862e-28,27050,"Rps3"
"ENSMUSG00000030745",1.60831102686499,8.16630631908592,232.064934604796,2.99618598142505e-18,2.13400116980218e-17,60504,"Il21r"
"ENSMUSG00000030748",0.610404340718899,7.34541424969663,31.9834547819992,1.4403474937367e-06,2.70679615244977e-06,16190,"Il4ra"
"ENSMUSG00000030750",1.16529586751442,6.41341042806793,51.7391572527273,1.01044669192423e-08,2.31262458518166e-08,67711,"Nsmce1"
"ENSMUSG00000030751",1.63646077976941,7.90592844749119,237.805703709354,1.97000252562613e-18,1.43533552512125e-17,26440,"Psma1"
"ENSMUSG00000030752",5.25782470451434,4.17199217546137,50.8412906029956,9.44072234788296e-09,2.16700758151092e-08,77035,"Kdm8"
"ENSMUSG00000030753",-0.876544982546784,5.66295126437789,31.4402279987482,1.68328398714333e-06,3.14372622106528e-06,72981,"Thap12"
"ENSMUSG00000030754",1.2014714231268,7.64126560642422,116.666701150932,1.99134857086804e-13,7.44901097985043e-13,70349,"Copb1"
"ENSMUSG00000030759",0.0911095382710133,4.68145037679099,0.119365213130489,0.731534218613322,0.75596543911186,67420,"Far1"
"ENSMUSG00000030760",-0.392182165136026,2.56343316884147,0.664813040995862,0.419702082882342,0.452673623934388,66190,"Acer3"
"ENSMUSG00000030761",1.95113371566516,2.91037126729998,7.24264454828558,0.0102143916112905,0.0133251558887833,17921,"Myo7a"
"ENSMUSG00000030763",0.457928247864555,4.77493076512502,3.05164468018651,0.0883303149158678,0.104177692925877,30949,"Lcmt1"
"ENSMUSG00000030766",-0.44691440541661,5.47177534634898,6.6764148932376,0.0135274198914942,0.0174055068503372,70497,"Arhgap17"
"ENSMUSG00000030768",0.321459190914009,3.69662677907865,0.794568490222958,0.378058583067427,0.410961155569581,68897,"Disp1"
"ENSMUSG00000030769",1.62918164301534,2.62980087459215,4.88007035950374,0.0327420955486883,0.0404858798273169,233836,"Slc5a11"
"ENSMUSG00000030774",1.1786847974387,3.99173236909381,9.3793355221519,0.00391717632408529,0.00534501997219312,18479,"Pak1"
"ENSMUSG00000030775",0.619871794769069,5.89159549105967,12.4639647165015,0.00106071634751078,0.00153141483383216,77647,"Trat1"
"ENSMUSG00000030779",-3.60803954130165,7.06149363008716,1523.75063601936,1.80303223045495e-33,1.23111040695464e-31,19647,"Rbbp6"
"ENSMUSG00000030780",1.35596799870869,4.91413068285217,18.9602348190067,9.0204218150667e-05,0.000143458323338374,233913,"Rusf1"
"ENSMUSG00000030788",-1.31838329629895,3.51758550150516,18.3070530650666,0.00011380561688664,0.000179239908988616,67150,"Rnf141"
"ENSMUSG00000030792",1.27000803071849,3.22035050173235,5.59308467976575,0.0229439537702427,0.0288652468388191,50722,"Dkkl1"
"ENSMUSG00000030793",-0.17656754730945,5.94552689730224,1.33436890992531,0.254882042908703,0.283873628041642,66824,"Pycard"
"ENSMUSG00000030795",-6.26914857500841,9.25853558950201,4888.23696964122,1.90382549671914e-43,1.29993204915983e-40,233908,"Fus"
"ENSMUSG00000030798",1.24450896823808,8.6341053377476,211.216822217762,1.48635813660723e-17,9.54437619757444e-17,12493,"Cd37"
"ENSMUSG00000030801",3.70914571704598,5.08454744917025,77.2761679049329,6.09879322576801e-11,1.72647430122488e-10,67773,"Kat8"
"ENSMUSG00000030802",2.96003335109065,6.91265248313542,248.430227380683,9.31778170486746e-19,7.09009808478845e-18,12041,"Bckdk"
"ENSMUSG00000030805",-0.30190305705248,5.93208661348766,3.64635784690288,0.0633808947934797,0.076110578552564,20909,"Stx4a"
"ENSMUSG00000030811",-4.52517621480747,1.39331747827656,68.6297355181281,3.17083356884409e-10,8.31643467659441e-10,233902,"Fbxl19"
"ENSMUSG00000030814",1.17447148590508,3.793662539608,8.20141900222093,0.00663882133438072,0.00882247412828953,12055,"Bcl7c"
"ENSMUSG00000030815",3.79366405837289,5.85023074568063,139.990772869061,1.20273448579948e-14,5.24187515045033e-14,68961,"Phkg2"
"ENSMUSG00000030816",1.29438263819258,6.92857203292066,86.9676618361551,1.38725924380191e-11,4.19371581316976e-11,233900,"Rnf40"
"ENSMUSG00000030822",2.73483124497587,7.16912119388583,287.387913174873,7.3036141883563e-20,6.55022911708802e-19,233895,"Prr14"
"ENSMUSG00000030823",0.654579408794428,2.6878258589027,1.32678677102267,0.256181189537408,0.285196493830666,78921,"Zfp747l1"
"ENSMUSG00000030824",2.36130081904047,8.64089455522085,515.75103014937,1.79402406699435e-24,3.07264121975855e-23,18220,"Nucb1"
"ENSMUSG00000030826",3.04572555945816,6.28473971399644,151.827503758853,3.42589252058225e-15,1.61472577983449e-14,12036,"Bcat2"
"ENSMUSG00000030830",-0.261299682207824,9.61656048737682,17.0272756914352,0.000181301684349166,0.000280412541694979,16408,"Itgal"
"ENSMUSG00000030835",0.262642231764124,5.68212177478945,2.06868457037042,0.158128245718395,0.181096890601342,211548,"Nomo1"
"ENSMUSG00000030839",2.01662720161463,4.05913600783149,19.1591022192401,8.36751145881e-05,0.000133385295503707,27414,"Sergef"
"ENSMUSG00000030842",-0.0479008407237146,6.30259805348534,0.108734523696059,0.743309789906281,0.766818983503236,66508,"Lamtor1"
"ENSMUSG00000030844",1.53433713924902,6.54477578958733,73.5898740133317,1.3205010016838e-10,3.59504818161761e-10,67865,"Rgs10"
"ENSMUSG00000030846",-1.37976271566276,4.94561864795822,51.990926886309,9.5552112085916e-09,2.19181350948254e-08,21843,"Tial1"
"ENSMUSG00000030850",-1.70408560488028,5.54776701946311,136.919236091254,1.71847058332097e-14,7.36425762107672e-14,11907,"Ate1"
"ENSMUSG00000030852",-0.0379759700174259,4.77838621634954,0.0243578975361303,0.876762616357924,0.889529739151843,57752,"Tacc2"
"ENSMUSG00000030854",0.781116418468756,2.95000017887869,2.06307404747214,0.158661039272234,0.181625837065634,19259,"Ptpn5"
"ENSMUSG00000030861",-1.08436916567998,4.63410816523248,24.9993455708821,1.18372849584264e-05,2.04862238161884e-05,66885,"Acadsb"
"ENSMUSG00000030868",2.26699370826204,7.20434986236116,221.2467368086,6.77482687230818e-18,4.57401297469877e-17,59288,"Dctn5"
"ENSMUSG00000030869",0.0894568742832784,5.47038756945073,0.22901814100414,0.634857844120233,0.664984049854718,70316,"Ndufab1"
"ENSMUSG00000030870",1.42990876277657,5.91020584696538,51.2024480874584,1.13918719639842e-08,2.59394292252392e-08,28018,"Ubfd1"
"ENSMUSG00000030871",0.0123163000216854,4.72013790942473,0.00253646193047792,0.960083507774059,0.963753335942557,67417,"Ears2"
"ENSMUSG00000030872",2.11776098906098,3.35617350452371,13.5595237457594,0.000668801906765823,0.000983187760742868,74105,"Gga2"
"ENSMUSG00000030876",1.1095184399471,5.14403544849725,17.7857670667996,0.000137416049344977,0.00021497100616943,59052,"Mettl9"
"ENSMUSG00000030879",0.978716162832622,5.94653295569355,27.5467109539253,5.34491239965319e-06,9.54202419334984e-06,27397,"Mrpl17"
"ENSMUSG00000030880",2.36366330095282,5.77229183468403,76.8541406560209,7.49035703468635e-11,2.10123902353486e-10,26939,"Polr3e"
"ENSMUSG00000030881",-0.288424267438846,4.66010506724799,1.21365708472052,0.277193025921899,0.307119317556479,76932,"Arfip2"
"ENSMUSG00000030884",5.89950397222573,7.10564348049856,480.581264799572,4.09571596940148e-24,6.66904975494594e-23,67003,"Uqcrc2"
"ENSMUSG00000030888",1.03134762721505,5.47361105291585,20.7562827764487,4.81511779320255e-05,7.84544009512894e-05,101867,"Rrp8"
"ENSMUSG00000030894",1.66842606774655,7.1023303694708,143.706358149704,8.05404558669741e-15,3.61320783613469e-14,12751,"Tpp1"
"ENSMUSG00000030917",7.87535766239957,3.02939860620737,23.9439498363888,1.85115781656812e-05,3.15571876785797e-05,233806,"Ldaf1"
"ENSMUSG00000030921",-1.92456806137303,6.98076031010853,434.162321015844,4.32417962679117e-23,5.87377290949539e-22,20128,"Trim30a"
"ENSMUSG00000030922",0.89195516666775,3.98489667072247,5.89108267929768,0.019821122326984,0.0250781883722014,73919,"Lyrm1"
"ENSMUSG00000030924",0.706921061861749,5.41977952620558,9.85920857057315,0.0031722556553717,0.00436638118832374,434234,"Rexo5"
"ENSMUSG00000030929",1.35583560131939,3.59931642778476,7.58570611826029,0.00880637462749332,0.0115501202375191,71151,"Eri2"
"ENSMUSG00000030930",-0.759268221014633,5.75263468403316,21.3792199596801,3.89209723496032e-05,6.39545321361521e-05,77590,"Chst15"
"ENSMUSG00000030934",1.65558990876999,5.59348613513943,50.5444988092141,1.32156385439524e-08,2.98846601186148e-08,18242,"Oat"
"ENSMUSG00000030942",2.15962964738529,7.24415826270568,238.083896121245,1.93193064034378e-18,1.41132907406569e-17,233802,"Thumpd1"
"ENSMUSG00000030946",3.67055799653401,2.69841720420188,14.5847859400648,0.000435004336987229,0.000650410864149372,76429,"Lhpp"
"ENSMUSG00000030956",-2.06130644195185,6.41416901463365,377.207555707237,5.62670497117704e-22,6.69323023400642e-21,77938,"Fam53b"
"ENSMUSG00000030960",3.32425742418175,5.111167960305,70.9938097898904,2.02784867965363e-10,5.41570434863427e-10,72096,"Eef1akmt2"
"ENSMUSG00000030965",0.368472674654035,5.60350826387445,3.61097601583452,0.0646227959595377,0.0775564420222152,109359,"Abraxas2"
"ENSMUSG00000030966",1.9354884013864,7.15684026850909,186.433769267157,1.19936120893035e-16,6.82436527881371e-16,20821,"Trim21"
"ENSMUSG00000030967",-2.26034674291801,5.33222825558951,235.061753509613,2.40450636486326e-18,1.73673865930391e-17,360216,"Zranb1"
"ENSMUSG00000030978",1.26498421062976,6.29278410171438,50.2778663536811,1.40136007832981e-08,3.16069806700153e-08,20133,"Rrm1"
"ENSMUSG00000030979",3.33367246238708,5.88195797576767,134.178966936067,2.41332792295358e-14,1.01341962225873e-13,22276,"Uros"
"ENSMUSG00000030980",-1.13907578656741,5.24629557589314,44.1246806140867,5.91115781329121e-08,1.25998081839185e-07,66356,"Knop1"
"ENSMUSG00000030982",2.16191342457479,7.00495739669122,182.974025723443,1.63524486347074e-16,9.17205799105549e-16,71517,"Vps35l"
"ENSMUSG00000030983",3.36207117137647,6.68197177048219,210.709965847935,1.57405437515842e-17,1.00885262267663e-16,66165,"Bccip"
"ENSMUSG00000030986",4.65948443154678,5.43178766374812,105.180193708191,6.00665452722259e-13,2.12441478906361e-12,101437,"Dhx32"
"ENSMUSG00000030987",-1.88133213254601,6.30708891549443,210.167229701178,1.616827281782e-17,1.0343251105566e-16,20866,"Stim1"
"ENSMUSG00000030990",-0.615806280117108,4.80393055457359,8.31358715153165,0.00630449307545,0.00839888372512473,233575,"Pgap2"
"ENSMUSG00000031004",-4.43371898253882,3.58249269049491,295.198078600925,4.55683765081319e-20,4.20082189195578e-19,17345,"Mki67"
"ENSMUSG00000031007",0.601168728045435,6.39899104203093,16.44261097411,0.000225207928997333,0.000345399761723672,70495,"Atp6ap2"
"ENSMUSG00000031010",-2.56340501268449,4.36957080885321,168.980861539123,6.01704044373787e-16,3.13621008777421e-15,22284,"Usp9x"
"ENSMUSG00000031015",1.71121131815852,5.06254254607807,33.4308920785087,9.59814608944591e-07,1.83095943840762e-06,20947,"Swap70"
"ENSMUSG00000031016",-0.0436819691608835,3.24989262071845,0.0121875778073562,0.912647015044153,0.922100298715815,22390,"Wee1"
"ENSMUSG00000031021",2.00077342567433,7.67235696325971,275.591297257073,1.52246517485986e-19,1.297261923537e-18,56786,"Tmem9b"
"ENSMUSG00000031023",2.46721995218039,5.07941898111474,48.830945649802,1.96514448465746e-08,4.36878875881523e-08,57373,"Akip1"
"ENSMUSG00000031029",-1.98627419831878,7.22950627765932,507.72985273713,2.4005682310528e-24,4.03721179350455e-23,66085,"Eif3f"
"ENSMUSG00000031059",0.57217510386894,6.59600791187988,17.9685971683618,0.000128556374959656,0.000201572932078505,104130,"Ndufb11"
"ENSMUSG00000031060",-0.136414315213265,6.55554481210927,1.16270554624239,0.287363504887704,0.317631881832491,236732,"Rbm10"
"ENSMUSG00000031065",0.696741433971011,5.81805129512164,12.1946970353938,0.0011840572610905,0.00170109615206745,18555,"Cdk16"
"ENSMUSG00000031066",0.990836591429822,4.21443072703492,6.9222206422641,0.0120357854167917,0.015570356730931,236733,"Usp11"
"ENSMUSG00000031068",0.912887485886212,6.22479332643917,31.8181198502548,1.51023660990119e-06,2.83293834406739e-06,30926,"Glrx3"
"ENSMUSG00000031072",1.10525152031873,4.38933141014588,10.9928440187163,0.00195339882889457,0.0027440283644957,72284,"LTO1"
"ENSMUSG00000031077",-1.53271621112572,2.96935465981047,18.027487925798,0.000125900586170079,0.000197559951517382,14082,"Fadd"
"ENSMUSG00000031090",2.0680585887563,4.37874971432173,25.4625974796397,1.02275556852114e-05,1.78207936930818e-05,78914,"Nadsyn1"
"ENSMUSG00000031093",-2.20006463119356,5.04794094968881,156.456737093584,2.085990866899e-15,1.01207338000217e-14,75974,"Dock11"
"ENSMUSG00000031095",-0.604383406724129,3.94384764551367,4.39003275592204,0.0425259188278872,0.0520433099098124,72584,"Cul4b"
"ENSMUSG00000031101",2.75423095312024,9.13473761216949,784.17294378355,6.68594820975467e-28,1.87096944164774e-26,74131,"Sash3"
"ENSMUSG00000031103",-1.91859182414643,5.43276884340544,166.677362534581,7.51827344429549e-16,3.8694551063555e-15,56501,"Elf4"
"ENSMUSG00000031105",0.471269168122546,3.7578411996534,1.52151609016425,0.224597942143143,0.252008339551936,20523,"Slc25a14"
"ENSMUSG00000031107",-0.599326757985512,3.46074535871217,2.63553650204794,0.112354401514123,0.130839542957095,209003,"Rbmx2"
"ENSMUSG00000031109",-1.2931343719293,3.73142686575201,17.4003857302139,0.000158103508356139,0.000245682921041356,209224,"Enox2"
"ENSMUSG00000031112",0.39707884700831,6.62576484604704,8.67297925763546,0.00535918200070639,0.00719946774019344,70415,"Stk26"
"ENSMUSG00000031129",-0.897239275834525,7.34678889853737,96.1276114993827,3.39429257896101e-12,1.09597555465696e-11,331004,"Slc9a9"
"ENSMUSG00000031132",0.88477282077282,8.06664244609126,91.2138132838039,7.13387031941897e-12,2.21543662254364e-11,21947,"Cd40lg"
"ENSMUSG00000031133",-0.642422620171907,7.12206630151282,38.7197355301485,2.29766358533806e-07,4.62331442849359e-07,73341,"Arhgef6"
"ENSMUSG00000031134",0.789207655903764,6.13504734197565,21.2662218233212,4.04455073008587e-05,6.63531772826197e-05,19655,"Rbmx"
"ENSMUSG00000031137",1.02747796277069,4.94388648828984,12.561493042544,0.00101973536947373,0.00147391047899379,14168,"Fgf13"
"ENSMUSG00000031145",0.0772021480395419,4.60566047708953,0.0915032485380142,0.763842032549353,0.786495435545438,54630,"Prickle3"
"ENSMUSG00000031148",2.23567047238152,5.85976248471988,73.7480418704698,1.28907692024506e-10,3.51603883279625e-10,209416,"Gpkow"
"ENSMUSG00000031149",0.251686593990362,2.98560863308705,0.296672331248452,0.589004112820563,0.620189176879634,54637,"Praf2"
"ENSMUSG00000031153",-0.0312623864626161,6.57405378834004,0.0575457002215368,0.811642801939639,0.830454103642935,54645,"Gripap1"
"ENSMUSG00000031154",1.64252829181278,7.40931279307901,176.126814792372,3.05954599967732e-16,1.66503029376701e-15,54644,"Otud5"
"ENSMUSG00000031155",2.38154344476912,6.55643491458095,146.86424953253,5.7274100586062e-15,2.61875597411807e-14,18715,"Pim2"
"ENSMUSG00000031156",2.0087848347552,5.33524084156342,51.8899299446459,9.82707100304863e-09,2.25114876343601e-08,22232,"Slc35a2"
"ENSMUSG00000031157",0.0947673603535079,6.47766410789242,0.505517103450401,0.481210640634091,0.51381978538098,54633,"Pqbp1"
"ENSMUSG00000031158",0.478960142975655,6.09497212743114,7.92920458587952,0.00751531822395314,0.00993826846348974,21855,"Timm17b"
"ENSMUSG00000031161",1.12396034731858,4.02984008721267,8.45720059603589,0.00591156254283932,0.00789905069324988,15185,"Hdac6"
"ENSMUSG00000031165",-2.5113473968238,5.88785794434638,368.318449202034,8.66628517940273e-22,1.004073448048e-20,22376,"Was"
"ENSMUSG00000031166",0.358358658633898,4.72355503521659,1.75462279057381,0.192814681239331,0.218234939247787,73447,"Wdr13"
"ENSMUSG00000031167",1.70539422344161,5.91901937068313,54.0149628793352,6.14178416719845e-09,1.43224393079341e-08,19652,"Rbm3"
"ENSMUSG00000031168",0.158597446758532,6.46686809180457,1.32670166391657,0.256229424629586,0.285219189985461,13595,"Ebp"
"ENSMUSG00000031171",1.68850734321293,5.04562032253127,34.6781279666078,6.7928039490124e-07,1.31515875322845e-06,54632,"Ftsj1"
"ENSMUSG00000031174",-0.556359053311378,2.33741649566214,1.14393707774212,0.291242668855395,0.321641946777761,19893,"Rpgr"
"ENSMUSG00000031176",-1.62652560276733,4.73913064461432,72.9932078951595,1.4688277765132e-10,3.98287150540176e-10,67117,"Dynlt3"
"ENSMUSG00000031197",1.57136250141007,6.32490145743779,78.0783271799987,6.02622247499087e-11,1.70829146384878e-10,22327,"Vbp1"
"ENSMUSG00000031198",-2.27519003970642,4.92204187071559,179.552258436929,2.22995556661964e-16,1.23655684425113e-15,67391,"Fundc2"
"ENSMUSG00000031201",0.989877307843628,6.01392954392097,27.5568913635723,5.32822471241779e-06,9.51389077834432e-06,210766,"Brcc3"
"ENSMUSG00000031207",0.482504942136773,9.67599473162177,53.9817694848788,6.17972051477387e-09,1.44010688310157e-08,17698,"Msn"
"ENSMUSG00000031217",-2.14678909904998,3.46472462410582,61.3478518522856,1.33396273183752e-09,3.30889956393313e-09,13641,"Efnb1"
"ENSMUSG00000031221",-0.73539490803668,4.91462054084709,11.4814876733095,0.00159003617865171,0.00225119581721742,18518,"Igbp1"
"ENSMUSG00000031226",0.740143689298886,6.09125919209605,18.3033157887302,0.000113940167182414,0.000179424230055701,67683,"Pbdc1"
"ENSMUSG00000031227",1.99955867289507,2.95712518377264,9.18807023867229,0.00418318447877021,0.00568602195508487,107528,"Magee1"
"ENSMUSG00000031229",-3.36855290310246,8.72638031267539,2244.21345175871,9.16522952157765e-37,1.23513527315787e-34,22589,"Atrx"
"ENSMUSG00000031231",-0.55355387075305,6.21082418245255,16.0630478815995,0.000259610986742968,0.000395263226731303,66142,"Cox7b"
"ENSMUSG00000031232",-2.01864364945019,5.90339340245313,243.658994469421,1.29592094451567e-18,9.6811249553096e-18,67075,"Magt1"
"ENSMUSG00000031239",1.90770964186444,4.90791333252002,32.1026602115654,1.3992458136367e-06,2.63438890133587e-06,16431,"Itm2a"
"ENSMUSG00000031242",-0.364688985664561,4.64893694452028,2.49243575141815,0.122269883114073,0.141741725280626,67028,"Chmp1b2"
"ENSMUSG00000031245",-2.11625472619846,3.90970060771457,73.1719084077348,1.42280339601159e-10,3.86534545940338e-10,50887,"Hmgn5"
"ENSMUSG00000031246",-0.995680381732139,5.11402855037819,26.4121797997188,7.58471771592579e-06,1.33498331064636e-05,56726,"Sh3bgrl"
"ENSMUSG00000031256",-0.897402613571382,6.01557689510358,41.7952761992838,1.04905311876821e-07,2.17806649957916e-07,108062,"Cstf2"
"ENSMUSG00000031257",0.637346373967044,2.30249301576704,0.95096077412355,0.335251004084077,0.366763595794608,237038,"Nox1"
"ENSMUSG00000031258",1.92795724388338,4.48086073245518,27.4212355246657,5.57492107001488e-06,9.93705910182604e-06,331524,"Xkrx"
"ENSMUSG00000031266",1.24067912641804,3.6258279733956,6.48085140540052,0.0148626991937904,0.0190303494365297,11605,"Gla"
"ENSMUSG00000031278",-1.67748972827899,4.34863979941611,58.3761019911521,2.44079243592089e-09,5.90425038467211e-09,50790,"Acsl4"
"ENSMUSG00000031295",-0.895603127375344,2.83124392514446,4.86411086458714,0.0332351212485027,0.0410657632799088,110094,"Phka2"
"ENSMUSG00000031299",0.974992484703469,7.05432907341986,49.5780454830347,1.64178593394157e-08,3.67384127931605e-08,18597,"Pdha1"
"ENSMUSG00000031304",2.12444314078676,11.0648150526389,1129.39879218252,6.05995252331779e-31,2.71030715038519e-29,16186,"Il2rg"
"ENSMUSG00000031309",-2.62055604104045,4.84046072363078,226.016069555953,4.70719020490219e-18,3.27298316894828e-17,110651,"Rps6ka3"
"ENSMUSG00000031310",-0.540684967549974,4.09089044709353,3.71241439371137,0.0611337474875633,0.0735241711798524,56364,"Zmym3"
"ENSMUSG00000031311",1.34195341240869,7.5070250659028,126.120844922579,6.11208694178002e-14,2.44722417739292e-13,53610,"Nono"
"ENSMUSG00000031314",-4.2409749414461,5.45358897200362,914.224782809397,3.55584428347381e-29,1.2429678208648e-27,270627,"Taf1"
"ENSMUSG00000031320",-0.657803593916393,7.32033564170038,45.2870273262262,4.46682818783743e-08,9.6375088055258e-08,20102,"Rps4x"
"ENSMUSG00000031327",-5.03357261691911,2.17033036612462,154.884914502983,2.4781166325144e-15,1.19103099719439e-14,12212,"Chic1"
"ENSMUSG00000031328",-1.25212254886207,6.7469232433404,115.063171063097,2.45035259022862e-13,9.07977975004395e-13,192176,"Flna"
"ENSMUSG00000031333",-0.951250375692673,3.39544297605477,7.5283078808703,0.00904784003863657,0.0118607420550001,11306,"Abcb7"
"ENSMUSG00000031337",-0.699893243335823,3.37897412544974,3.3632378471495,0.0741159997579843,0.0883183326959017,17772,"Mtm1"
"ENSMUSG00000031347",0.231545525146143,6.91816684797593,3.55698056932433,0.0665697824855927,0.079752919899104,26370,"Cetn2"
"ENSMUSG00000031349",0.096921242724301,4.46648075132588,0.125128201029346,0.725395428567986,0.750279836200823,18194,"Nsdhl"
"ENSMUSG00000031352",1.29697886184876,5.05769055941208,22.2482390486965,2.90725939644329e-05,4.84007651794087e-05,15159,"Hccs"
"ENSMUSG00000031353",2.00019232501271,7.95388180901707,283.321017133015,9.36638757869779e-20,8.24145546228718e-19,245688,"Rbbp7"
"ENSMUSG00000031357",0.980192596777548,5.33088768515748,16.3740626295639,0.000231085065961013,0.000354095338954623,67043,"Syap1"
"ENSMUSG00000031358",-0.402947659549466,4.86361091843284,3.19960455100562,0.081230036679382,0.096269154787113,17692,"Msl3"
"ENSMUSG00000031360",1.9234033554731,7.17485401441351,171.910892844291,4.54807265624485e-16,2.41229208416674e-15,55936,"Ctps2"
"ENSMUSG00000031362",-0.44181577038959,4.44137633467792,2.92083613426556,0.0951906670450861,0.111856678737468,72891,"Xlr4c"
"ENSMUSG00000031365",-3.03671373935261,3.67198213667224,147.34555833609,5.42831657417678e-15,2.48978138614951e-14,27081,"Zfp275"
"ENSMUSG00000031367",-2.11673046350901,4.40422463157592,95.6680742189032,3.63490417636209e-12,1.16850874370058e-11,108012,"Ap1s2"
"ENSMUSG00000031370",-1.07865450440926,5.87943444564584,50.9453690707348,1.20586407993702e-08,2.73967611062888e-08,22184,"Zrsr2"
"ENSMUSG00000031371",3.59476803048176,5.1831207825042,74.3616161757992,1.07005649533991e-10,2.94506331108011e-10,73738,"Haus7"
"ENSMUSG00000031378",-0.971179836316599,5.93705992218503,44.3513653579555,5.59497752701243e-08,1.19457493916325e-07,11666,"Abcd1"
"ENSMUSG00000031381",-0.455321063253261,4.00331141762635,2.45383528011293,0.125115723250398,0.144909559824785,18700,"Piga"
"ENSMUSG00000031386",-1.90943057781593,5.53791792670996,175.124764272322,3.35877385327995e-16,1.81821151190768e-15,15161,"Hcfc1"
