"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000032254.11",-2.50830731730195,2.08689964048237,36.5627945102303,4.07262477938746e-07,8.01842041339606e-07
"ENSMUSG00000026305.16",-0.48474232884086,8.05506241388406,36.4857941577977,4.1441682829546e-07,8.15457666743919e-07
"ENSMUSG00000040325.17",-1.37959749623303,4.4001400593583,36.4707739201156,4.16135163059002e-07,8.18524359525695e-07
"ENSMUSG00000020601.9",-0.79315445552488,6.63313149597156,36.4131097678303,4.22576279706278e-07,8.30715212428349e-07
"ENSMUSG00000075703.17",-1.7174986352518,3.89958612874437,36.2792623699162,4.38118977831553e-07,8.6044382952076e-07
"ENSMUSG00000009739.19",-1.48321786303688,3.97204720167675,36.2683741305657,4.39412607054296e-07,8.62819003345495e-07
"ENSMUSG00000015120.17",-0.558981987544532,7.3742703878734,36.1452365731702,4.54124708482708e-07,8.90853335429973e-07
"ENSMUSG00000001910.6",-1.70279830285919,3.51150965430176,36.0796481292442,4.62380282044977e-07,9.0652734469844e-07
"ENSMUSG00000045268.14",-3.62153034518608,0.937326570479525,35.9366587697947,4.76293746839896e-07,9.330552038092e-07
"ENSMUSG00000046873.19",-2.51326437330854,2.16914161515098,35.9774738293785,4.76366496848106e-07,9.330552038092e-07
"ENSMUSG00000070305.11",-1.44606759212069,4.28496641114546,35.9437662982528,4.7953850921504e-07,9.39088606382493e-07
"ENSMUSG00000026017.14",-3.12165917141793,1.46389522879903,35.888585010243,4.91216939323948e-07,9.61407202857993e-07
"ENSMUSG00000084866.4",-1.92360417474798,3.07538387750156,35.836549923708,4.93879353005678e-07,9.66433384311072e-07
"ENSMUSG00000020941.8",-1.19204207719414,4.82912265543884,35.76123571092,5.03771982732478e-07,9.85414944069145e-07
"ENSMUSG00000049577.16",-0.890820333700914,5.75172820243099,35.7080829592759,5.11055606270885e-07,9.98899144928703e-07
"ENSMUSG00000051396.16",-2.73520894251458,1.78640225703309,35.7059177104753,5.14318113254841e-07,1.00508416637208e-06
"ENSMUSG00000089726.3",-3.05131422713742,1.38013524867891,35.7090336455289,5.16094222641533e-07,1.008362653242e-06
"ENSMUSG00000097944.3",-2.8582825662011,1.86593358869358,35.6854939174212,5.16651363405724e-07,1.00906622120546e-06
"ENSMUSG00000046311.15",-1.00758872089314,5.40352824116298,35.6258806326835,5.22576955347429e-07,1.01986150470053e-06
"ENSMUSG00000027534.17",-2.62889541727727,1.97688240518667,35.6373060369556,5.2294155413086e-07,1.02037862400615e-06
"ENSMUSG00000033083.17",-0.790959086760205,6.17313546545228,35.6143303143622,5.24204955568471e-07,1.02264898189186e-06
"ENSMUSG00000048109.11",-1.25135990180147,4.65799014845684,35.5736119863113,5.30064470076824e-07,1.03270312013065e-06
"ENSMUSG00000018921.12",-1.86214391907334,3.82658364342812,35.4613881049966,5.46525268748155e-07,1.06416574192369e-06
"ENSMUSG00000026502.14",-1.01006820010302,5.28096789614083,35.3957664909287,5.56292330673593e-07,1.08297777053012e-06
"ENSMUSG00000029227.16",-0.64504467972573,6.88599586470866,35.3350502364857,5.65542250655351e-07,1.10056692593808e-06
"ENSMUSG00000071660.11",-1.00415280246187,5.28295471920325,35.0325118932542,6.14243049360331e-07,1.19352633495513e-06
"ENSMUSG00000022635.10",-0.86788226030711,5.75276902677296,35.0211086177418,6.16153074488295e-07,1.19701058211478e-06
"ENSMUSG00000030257.17",-2.6036128635516,2.0393796038095,35.0320045190508,6.16334598386499e-07,1.19713615715428e-06
"ENSMUSG00000110902.3",-1.61924562019051,3.68165389548054,35.0170067616975,6.16996569236513e-07,1.19819470271528e-06
"ENSMUSG00000046229.11",-1.33509560733583,4.89153023786778,34.9707016160208,6.2472688868316e-07,1.21251711083815e-06
"ENSMUSG00000025492.7",-2.37138570491598,2.4355091818208,34.85881677425,6.45076337347949e-07,1.250590923172e-06
"ENSMUSG00000118346.2",-0.690984335028374,6.61383502269127,34.7947369159921,6.55563350233261e-07,1.27068127045592e-06
"ENSMUSG00000024101.16",-1.43556382360282,4.10059428658055,34.7560808489042,6.62660468705835e-07,1.28395166865024e-06
"ENSMUSG00000085566.2",-2.57558355411436,2.05020253041309,34.6952419730068,6.75860357779623e-07,1.30878460661352e-06
"ENSMUSG00000054099.12",-1.74309406442487,3.4819387460112,34.568231657686,6.97900187412902e-07,1.35095326393554e-06
"ENSMUSG00000019432.16",-0.53131816029559,7.70660928667257,34.5391785304701,7.03273376251215e-07,1.36109711254062e-06
"ENSMUSG00000022433.22",-1.09419919338162,4.96453518429216,34.504951985126,7.09975594570284e-07,1.37354930857364e-06
"ENSMUSG00000033751.6",-1.15783773855011,4.81321252783839,34.5030916780837,7.10345977117144e-07,1.37400632627645e-06
"ENSMUSG00000070327.16",-0.83461283780157,5.8904112837862,34.4199265582006,7.26789735248225e-07,1.40475192836617e-06
"ENSMUSG00000022436.17",-1.53324881594344,3.77073611274506,34.3939280502814,7.32189759271796e-07,1.41438844105276e-06
"ENSMUSG00000021149.9",-0.61785294685399,7.04660011301262,34.2580421506012,7.60006210505673e-07,1.46563427000548e-06
"ENSMUSG00000071757.11",-2.21570545557074,2.70998293931107,34.1794761651551,7.77418240095508e-07,1.49836613004482e-06
"ENSMUSG00000030720.17",-0.62413740296878,6.92088335963718,34.1606387937514,7.80768375216453e-07,1.50425690349265e-06
"ENSMUSG00000029594.13",-1.72111206733142,3.42298559173345,33.9605749820499,8.25603640545076e-07,1.58884488659577e-06
"ENSMUSG00000024038.18",-0.740155906398803,6.41391633995843,33.9263833106843,8.33180531844834e-07,1.6022221192555e-06
"ENSMUSG00000050148.10",-2.18830132081354,2.68760453751665,33.9191836352293,8.35644155749087e-07,1.60665805203344e-06
"ENSMUSG00000118665.1",-1.54849712293676,3.73687061849747,33.8729784708765,8.45852022990815e-07,1.6256739387262e-06
"ENSMUSG00000028656.15",-1.18122491388536,4.78193859078919,33.8616131398872,8.48367240454356e-07,1.62989631902711e-06
"ENSMUSG00000001440.6",-0.848621570921444,5.78160758462316,33.7621469448886,8.72139479295696e-07,1.67368419466864e-06
"ENSMUSG00000035673.11",-0.878827763854206,5.81615589373312,33.7395375901968,8.77647228607489e-07,1.68362294725565e-06
"ENSMUSG00000032479.16",-1.09421136426208,5.02354242053714,33.6846736799689,8.91193083660788e-07,1.70864836444287e-06
"ENSMUSG00000022186.15",-0.649768284360823,6.66561804878943,33.650957136218,8.9956934881417e-07,1.72373980740032e-06
"ENSMUSG00000041779.6",-2.63477186082622,1.78472293764745,33.6539722304914,9.0376663209653e-07,1.7314586318617e-06
"ENSMUSG00000031672.9",-0.964417099109508,5.40213191955553,33.6310145664948,9.04614718907163e-07,1.73275929512758e-06
"ENSMUSG00000032551.8",-1.35830728471558,4.40102931279804,33.5671851774334,9.20937503229018e-07,1.76204780647704e-06
"ENSMUSG00000037326.11",-1.3481862873609,4.32067406883027,33.5581958434991,9.23265482550568e-07,1.76617203441967e-06
"ENSMUSG00000011958.18",-0.605107791834591,6.93584949550338,33.5410286555387,9.27597793418397e-07,1.77379697539044e-06
"ENSMUSG00000097354.9",-1.1459829481751,4.79197761434085,33.5198440809024,9.33163637949414e-07,1.78377416571069e-06
"ENSMUSG00000024613.17",-0.565350050446249,7.44711288899085,33.5134654723932,9.34767998880452e-07,1.78650752836977e-06
"ENSMUSG00000108348.3",-1.79350739522803,3.21464211325147,33.5059251434774,9.37196651966928e-07,1.79081494579203e-06
"ENSMUSG00000036339.19",-1.0128943962152,5.1918175124267,33.4601607546989,9.48841358270635e-07,1.81137617733604e-06
"ENSMUSG00000023088.18",-1.32785709380545,4.33997419798473,33.4499105142484,9.51634509775219e-07,1.81636985633951e-06
"ENSMUSG00000005813.13",-1.0354977211421,5.22070602556382,33.4054490877544,9.63474535882517e-07,1.83725678579571e-06
"ENSMUSG00000021770.12",-1.56838412983034,3.69736776876226,33.3476808131413,9.79403349477781e-07,1.86693636801627e-06
"ENSMUSG00000078440.11",-1.32210942220528,4.35881154734258,33.2635267455677,1.00262833853051e-06,1.90836637116326e-06
"ENSMUSG00000121883.1",-2.39642506001347,2.26948910815719,33.2450892581615,1.00968241563899e-06,1.9214357675538e-06
"ENSMUSG00000031986.7",-2.71080247023488,1.84433568075851,33.2361869278814,1.01495384686966e-06,1.93110854535372e-06
"ENSMUSG00000039989.8",-0.646400115329293,6.72399433676726,33.0657099144158,1.05979686299473e-06,2.01381066248461e-06
"ENSMUSG00000035476.10",-2.35120694179936,2.37897169725464,33.0658311152367,1.06142837131021e-06,2.0165367054274e-06
"ENSMUSG00000039515.12",-0.663584613219176,6.69162675663971,32.9698438819221,1.08878079060533e-06,2.06773462959017e-06
"ENSMUSG00000048787.14",-1.27060110366443,4.46227992619886,32.9571000155962,1.09279727123882e-06,2.07459307729897e-06
"ENSMUSG00000019986.18",-2.26461833239669,2.42249034892169,32.9049485372468,1.11052851856419e-06,2.10747324201119e-06
"ENSMUSG00000109715.3",-1.64040145592999,3.60044598477308,32.8949267907345,1.1123196716702e-06,2.11048130367659e-06
"ENSMUSG00000059588.15",-2.38608160961279,2.15376887327713,32.8552514288515,1.12739789585469e-06,2.13711072540139e-06
"ENSMUSG00000121109.1",-3.53078523293986,0.896299149837827,32.7487525704985,1.15001385955137e-06,2.17877209573161e-06
"ENSMUSG00000014763.9",-0.659644324339244,6.54311286027624,32.7729081985942,1.15097134567239e-06,2.18018282270698e-06
"ENSMUSG00000040520.8",-2.73496993959696,1.63064529547712,32.7597619937272,1.16339715715355e-06,2.20209086741206e-06
"ENSMUSG00000066880.16",-1.87263869769136,3.13231298020687,32.6781152351128,1.18282332086443e-06,2.2376203273538e-06
"ENSMUSG00000005907.15",-1.67004309843765,3.48474599654223,32.660459606016,1.18853104067247e-06,2.24758768806636e-06
"ENSMUSG00000042797.10",-2.26804496612749,2.30445090336118,32.6380833002368,1.19800596659169e-06,2.26466908634775e-06
"ENSMUSG00000024493.10",-0.732191011615022,6.24721326366073,32.5629411802604,1.22141221574516e-06,2.30806345270516e-06
"ENSMUSG00000045690.9",-1.67159624238475,3.58154051512919,32.5112763452103,1.23976316660166e-06,2.34187649434419e-06
"ENSMUSG00000060510.15",-1.19099493311493,4.68470749872372,32.3910739942714,1.28251820946532e-06,2.4212998159159e-06
"ENSMUSG00000034573.15",-1.8117369108924,3.19847200247405,32.3896060789537,1.2835646764807e-06,2.42282886408317e-06
"ENSMUSG00000053012.18",-0.709862641338307,6.51316045087121,32.3324648472262,1.30396912579076e-06,2.45953071571804e-06
"ENSMUSG00000025745.13",-0.771516986087235,6.38162769444291,32.2429158393888,1.33761348676981e-06,2.52206136441392e-06
"ENSMUSG00000034111.7",-2.14810601165407,2.53486596259375,32.0522224399213,1.41410707162599e-06,2.66090108903057e-06
"ENSMUSG00000024442.7",-1.49473039032517,3.81879829103808,32.0417620480986,1.41685945364995e-06,2.66510092273329e-06
"ENSMUSG00000026933.19",-1.62748579387001,3.56580249334772,32.0043960204545,1.43216455096791e-06,2.69240626487029e-06
"ENSMUSG00000031731.17",-1.07978340232052,5.31105993894663,31.9800756142135,1.4417759121887e-06,2.70898346957195e-06
"ENSMUSG00000021374.11",-0.721123325412763,6.23871280827422,31.9509292150776,1.4538030091305e-06,2.73057957445711e-06
"ENSMUSG00000027651.17",-0.758763619257738,6.04316789923673,31.9272680023574,1.46368275047261e-06,2.74812808988826e-06
"ENSMUSG00000033769.17",-1.4772679623714,3.99021478444222,31.9105155596809,1.47092982340214e-06,2.76122860177506e-06
"ENSMUSG00000002297.17",-1.3913294946975,4.17441158054944,31.8692303652957,1.48836732610547e-06,2.79242684630377e-06
"ENSMUSG00000020827.19",-1.75371613746171,3.59736924291787,31.7438931455257,1.54294957403461e-06,2.8921832974492e-06
"ENSMUSG00000020982.10",-0.571780402433047,7.16822326803225,31.7268877340119,1.55011385342536e-06,2.90454922919548e-06
"ENSMUSG00000049421.14",-0.98378533295334,5.41657206783981,31.7063756701279,1.55930903012847e-06,2.92071014750838e-06
"ENSMUSG00000029518.16",-1.13855652827585,4.78484629967584,31.6577817225163,1.5812590166019e-06,2.9602001184494e-06
"ENSMUSG00000092517.3",-0.98004843588982,5.47517079676459,31.6319813273526,1.59296362128615e-06,2.9815667779994e-06
"ENSMUSG00000020196.11",-0.62879929818292,6.7668581875401,31.5749551165451,1.6192414136957e-06,3.02964387268383e-06
"ENSMUSG00000097772.9",-2.98515386890961,1.40867278731014,31.5665142152845,1.63720347717415e-06,3.06213258093822e-06
"ENSMUSG00000018239.10",-1.0840435317507,4.88266833226584,31.4544109903161,1.67647762963643e-06,3.132728312851e-06
"ENSMUSG00000059883.17",-0.955860581043415,5.47292154374538,31.4419905765833,1.68243691724718e-06,3.14271729098042e-06
"ENSMUSG00000030753.16",-0.876544982546784,5.66295126437789,31.4402279987482,1.68328398714333e-06,3.14372622106528e-06
"ENSMUSG00000070394.11",-1.27501589219408,4.32665345409611,31.3840729483653,1.71089795003083e-06,3.19355144964748e-06
"ENSMUSG00000104951.2",-3.11076183150952,1.17506458805345,31.410043350957,1.71166681461182e-06,3.19366561089625e-06
"ENSMUSG00000021428.10",-0.600339882342113,7.10644830454268,31.3816581831139,1.7118945717458e-06,3.19366561089625e-06
"ENSMUSG00000110206.2",-0.788710966991908,5.92981347093849,31.2986497149895,1.75341304375467e-06,3.2687397877931e-06
"ENSMUSG00000052676.17",-1.33909742124016,4.11687167267997,31.23281350546,1.78730430881536e-06,3.33070792046704e-06
"ENSMUSG00000119959.1",-2.27017787266407,2.60184252099984,31.2314801261564,1.78943370677347e-06,3.33406949695722e-06
"ENSMUSG00000079429.11",-2.46456219125522,1.92094036786643,31.0932483031809,1.86787669641492e-06,3.47264351509923e-06
"ENSMUSG00000027957.14",-1.60285533048668,3.50905171541085,31.075262365839,1.87095549028443e-06,3.47773614001691e-06
"ENSMUSG00000038705.14",-1.38532667736218,4.10259443694894,31.0609922630662,1.87838436436883e-06,3.49091138810842e-06
"ENSMUSG00000025163.7",-0.915706044646035,5.43525974056949,30.9983643487993,1.91256749154344e-06,3.55315005412442e-06
"ENSMUSG00000021756.13",-1.1909828024229,4.56969070749853,30.9259451949527,1.95326956801176e-06,3.62416429630008e-06
"ENSMUSG00000042121.17",-0.928381965298911,5.41107009827336,30.8970638551674,1.96961968197099e-06,3.65251580350297e-06
"ENSMUSG00000023994.14",-2.29955622714763,2.47923361436313,30.8432979426079,2.00294422432114e-06,3.71229727569618e-06
"ENSMUSG00000100017.3",-2.16717897886829,2.56198498433617,30.8397958305266,2.00483291908389e-06,3.71512552148673e-06
"ENSMUSG00000070939.10",-1.63676148953519,3.67245332122992,30.7684459555983,2.04505298444304e-06,3.78760084388167e-06
"ENSMUSG00000026466.17",-0.59575960690423,6.8358756248746,30.7344653332592,2.06490808852898e-06,3.82368263292602e-06
"ENSMUSG00000057738.15",-0.955468999467012,5.53230491225158,30.7025869436336,2.08421068635625e-06,3.85872846161618e-06
"ENSMUSG00000051359.16",-2.04458381248795,2.66681719583725,30.6947436300714,2.09096593119108e-06,3.87053552634359e-06
"ENSMUSG00000017550.15",-2.06568654129809,2.76211944570567,30.6656574643371,2.10837812189587e-06,3.90135658978456e-06
"ENSMUSG00000087107.9",-1.00741088993412,5.1695284037852,30.5453321742265,2.18202879746274e-06,4.03472448882711e-06
"ENSMUSG00000027573.12",-1.09933143891289,4.84153756361653,30.5376601981627,2.18696259101648e-06,4.04311748324743e-06
"ENSMUSG00000000568.16",-0.581593796627581,7.36116008995724,30.4888018644066,2.2182668258098e-06,4.09803189573304e-06
"ENSMUSG00000046573.8",-1.57096849030251,3.55513965507744,30.4660562904844,2.23371299863001e-06,4.12507907175777e-06
"ENSMUSG00000031666.16",-0.519176996858078,7.33114741810267,30.4587183489278,2.23785555446462e-06,4.13012867792259e-06
"ENSMUSG00000034522.11",-1.8364888506308,2.9724670052653,30.4605969699569,2.23806035564054e-06,4.13012867792259e-06
"ENSMUSG00000020178.7",-0.873709655447147,5.65249036215725,30.4503652915771,2.24337710067805e-06,4.13770363139647e-06
"ENSMUSG00000044550.12",-2.80710766215701,1.48469392726111,30.4607605609121,2.25422585187199e-06,4.15621623310044e-06
"ENSMUSG00000020330.17",-2.98600004397192,1.40705231608547,30.4036672853482,2.29287516481079e-06,4.22595419074898e-06
"ENSMUSG00000037151.9",-2.31317122664896,2.32156245866542,30.3254929852407,2.33062687737416e-06,4.29321591332125e-06
"ENSMUSG00000038024.18",-1.508662969953,3.69196255706575,30.2783469988111,2.35975399424463e-06,4.34452640824259e-06
"ENSMUSG00000090626.10",-1.60467278004149,3.45578422692904,30.1906862998889,2.42142550294344e-06,4.45646720595629e-06
"ENSMUSG00000021910.16",-0.467387485525738,7.8364117290219,30.1739574654969,2.43253162814723e-06,4.47449513927513e-06
"ENSMUSG00000022064.11",-1.33529413703337,4.08213745476645,30.1672275962247,2.43771948369626e-06,4.48323270820921e-06
"ENSMUSG00000029603.16",-0.413883737562368,8.56590175774104,30.1625647469911,2.44067591210405e-06,4.48752957441904e-06
"ENSMUSG00000032743.16",-2.55164685862262,1.92942366593447,30.1598242933801,2.45137496368618e-06,4.50591930690486e-06
"ENSMUSG00000047213.15",-0.789553609988046,5.95128796076239,30.1166473664734,2.47386480552481e-06,4.54562672016239e-06
"ENSMUSG00000063785.13",-1.04047707073653,5.05247228848023,30.098516793356,2.48714542000904e-06,4.56839013481575e-06
"ENSMUSG00000004610.5",-1.04010369394954,4.95480043070975,30.0277977798816,2.53942598469756e-06,4.65857082845646e-06
"ENSMUSG00000030738.12",-0.437280840441861,8.11828109610238,30.0140542897417,2.54958540733157e-06,4.67542359759207e-06
"ENSMUSG00000025204.11",-0.865127259925885,5.58629762844551,30.0136140603447,2.54998205586305e-06,4.67542359759207e-06
"ENSMUSG00000086742.10",-2.24588785495708,2.27516952378808,29.9545935793459,2.59949544140648e-06,4.76364865107984e-06
"ENSMUSG00000029649.11",-0.528246986422368,7.5028739084759,29.8603316149258,2.66771565050746e-06,4.88342157149195e-06
"ENSMUSG00000025024.8",-0.76990943871225,6.00633830393703,29.8528402286328,2.67365910107054e-06,4.8916785482609e-06
"ENSMUSG00000058690.15",-0.981257020555806,5.37577931638681,29.8239871726262,2.69655430819973e-06,4.93092469640808e-06
"ENSMUSG00000111229.2",-1.95495058366697,2.96236702838517,29.7977801608567,2.71897776623038e-06,4.97015353948449e-06
"ENSMUSG00000005534.11",-1.74606850942638,3.46047661700867,29.7896937427377,2.72468287155771e-06,4.97880499027548e-06
"ENSMUSG00000063236.7",-0.766526612622167,6.11291841782831,29.714056343972,2.78550051690863e-06,5.08812132944145e-06
"ENSMUSG00000021932.14",-1.21173390142145,4.40711650401323,29.6376623229492,2.84941231072813e-06,5.20208215445233e-06
"ENSMUSG00000048458.9",-2.40495437525596,2.18746677290068,29.5925314405274,2.89334215579295e-06,5.28040099066846e-06
"ENSMUSG00000035840.8",-1.56060849040257,3.58779398292688,29.4877858840904,2.97931179376499e-06,5.43342439311628e-06
"ENSMUSG00000009681.11",-1.76401856096642,3.25759933453268,29.4681485879249,2.99708180044046e-06,5.46388604487561e-06
"ENSMUSG00000047368.5",-1.11611684529957,4.92055269919939,29.4621659050846,3.00138416694971e-06,5.47075576399696e-06
"ENSMUSG00000026663.7",-1.43219438144332,4.2705710967193,29.4583621070475,3.00492638624169e-06,5.47623773094082e-06
"ENSMUSG00000052155.6",-2.14874907405177,2.41501565738899,29.4171615682289,3.04602864877809e-06,5.55015574111104e-06
"ENSMUSG00000025278.10",-1.74058075883423,3.13296382977117,29.403218170794,3.05575900111764e-06,5.56689499990162e-06
"ENSMUSG00000025821.10",-1.38478646735455,3.87525709963669,29.2815605093105,3.16735347620605e-06,5.76814265705945e-06
"ENSMUSG00000044477.13",-1.1835833750867,4.65496646758802,29.2584242390269,3.18882129699868e-06,5.8062058175752e-06
"ENSMUSG00000024079.5",-1.31408457203044,4.17587136776321,29.2442514747639,3.20251147729731e-06,5.82802461806664e-06
"ENSMUSG00000018909.16",-1.13595357936953,4.61220884393686,29.0771540923251,3.36591181582207e-06,6.11777618769292e-06
"ENSMUSG00000051721.7",-2.10119994646774,2.44668042377355,29.0565663228634,3.39115777412429e-06,6.16147559385861e-06
"ENSMUSG00000016619.11",-0.694767339434851,6.59790585323662,29.0209517376366,3.42264568494966e-06,6.21537891937134e-06
"ENSMUSG00000102112.3",-2.5148710687729,1.84523773039864,29.0248576274912,3.43272252664393e-06,6.23257296895713e-06
"ENSMUSG00000042742.8",-1.23275904164596,4.33906481982957,29.0057692247272,3.43856017653902e-06,6.24206546049498e-06
"ENSMUSG00000018378.14",-1.86588579289157,2.9884981032451,28.8204286780832,3.636361294513e-06,6.59645986156608e-06
"ENSMUSG00000104795.2",-2.66735717255576,1.95509511666144,28.8199710513635,3.64573015915016e-06,6.61228409598299e-06
"ENSMUSG00000020634.13",-1.01795998307762,5.09291002292504,28.7602572908087,3.70062430135525e-06,6.70709504414802e-06
"ENSMUSG00000006281.9",-1.37185092518996,4.16681525807591,28.7476581822253,3.71494295554637e-06,6.73185522836269e-06
"ENSMUSG00000037363.10",-1.40840249944963,3.8557632707835,28.7470603011485,3.71587987536699e-06,6.73236187573125e-06
"ENSMUSG00000038844.11",-1.29718429609875,4.25312767182912,28.719836939937,3.74605634721673e-06,6.78343513228319e-06
"ENSMUSG00000021557.16",-1.26637428813395,4.34056034419373,28.7046190309339,3.76317243876992e-06,6.81081677290714e-06
"ENSMUSG00000034235.18",-2.65910287537111,1.72124265980461,28.6263457520525,3.87175032265651e-06,7.00361476592159e-06
"ENSMUSG00000121430.1",-1.82285813899905,2.88419269358852,28.5601228723112,3.93264862579243e-06,7.11000657111493e-06
"ENSMUSG00000014164.16",-2.14994211767009,2.49415165520651,28.5356105830725,3.9635723413505e-06,7.16212207482566e-06
"ENSMUSG00000019802.14",-0.726257799866199,6.24169275308218,28.528551797551,3.96738576050441e-06,7.16730789337237e-06
"ENSMUSG00000035847.16",-1.60236243818362,3.40016229038072,28.4832959103184,4.02317361229524e-06,7.26213326350508e-06
"ENSMUSG00000024983.11",-0.934547342867512,5.2417332290819,28.4221521859347,4.09676358716043e-06,7.3910608877395e-06
"ENSMUSG00000038910.8",-0.912558025814289,5.67982334421088,28.4017292983702,4.12201989446454e-06,7.43139020579226e-06
"ENSMUSG00000031644.20",-1.56725008259852,3.48233843634909,28.3985150549564,4.12719644768276e-06,7.43941323779776e-06
"ENSMUSG00000032235.16",-1.17964719602559,4.53102059080159,28.3569078500445,4.17839477943744e-06,7.52609547886672e-06
"ENSMUSG00000049882.11",-2.30504475528314,2.15512862909633,28.3635363448257,4.17895967470367e-06,7.52609547886672e-06
"ENSMUSG00000031838.11",-1.65732198395506,3.48976261846741,28.3375466987522,4.20370702809375e-06,7.56933322463716e-06
"ENSMUSG00000033222.17",-1.15385133652035,4.62457703325305,28.3002852698259,4.2504296966011e-06,7.65077345388199e-06
"ENSMUSG00000015932.9",-1.35247661548394,3.96537988605106,28.2884960770042,4.26601960821152e-06,7.67748600022885e-06
"ENSMUSG00000000085.17",-1.53429273983225,3.58178409527068,28.2873394682066,4.26792491868266e-06,7.67956553358183e-06
"ENSMUSG00000054426.13",-1.46738271150392,3.67819156647671,28.2536815722908,4.31147012155341e-06,7.75519441253073e-06
"ENSMUSG00000030400.18",-1.51685050557985,3.5953513118098,28.2510759832499,4.31496508846781e-06,7.76011807481778e-06
"ENSMUSG00000120183.1",-2.40607346459599,1.90080391283717,28.2426840869811,4.34063724481748e-06,7.80382419190972e-06
"ENSMUSG00000031683.17",-0.705829526209466,6.33128521534666,28.2304968312804,4.3407914881185e-06,7.80382419190972e-06
"ENSMUSG00000041238.17",-1.42321006336529,3.93928362204197,28.1981365196987,4.38419771941837e-06,7.8804761393968e-06
"ENSMUSG00000003808.19",-0.549362698578476,7.22260803925408,28.1152069120494,4.49496761156842e-06,8.07108314826152e-06
"ENSMUSG00000076911.2",-0.596389812167395,6.75035733117832,28.0821931514222,4.54018803217786e-06,8.14656724344177e-06
"ENSMUSG00000036822.7",-0.70852122452081,6.06874340389907,28.0814060592339,4.54132365855499e-06,8.14717759868983e-06
"ENSMUSG00000024378.10",-1.39596177909589,3.84465952746256,27.9862453737455,4.67520420726092e-06,8.38442330428408e-06
"ENSMUSG00000033364.14",-1.19729103807485,4.34811541889666,27.9169687890127,4.7742149282156e-06,8.55599462725882e-06
"ENSMUSG00000097290.10",-1.22190897572556,4.59234404979392,27.8977763026199,4.80197304766921e-06,8.60273009519469e-06
"ENSMUSG00000063253.12",-1.87532502892684,2.77459006756451,27.8643220468595,4.8547007503485e-06,8.69111083465641e-06
"ENSMUSG00000030276.20",-1.80367996930541,2.85927147959647,27.8484917124705,4.87779551406063e-06,8.73093003408056e-06
"ENSMUSG00000120633.1",-2.77173100160361,1.37901778969882,27.8489502132816,4.91201190350485e-06,8.78756784553654e-06
"ENSMUSG00000071477.11",-1.4474010589016,3.85537144843169,27.7843392461879,4.97122429199802e-06,8.88728909035499e-06
"ENSMUSG00000033382.16",-0.960470804915915,5.10127610227149,27.7640487156278,5.00135697587276e-06,8.93959828043435e-06
"ENSMUSG00000033730.5",-1.53553981846979,3.52870682332312,27.6343964238617,5.20436959294398e-06,9.29598070647581e-06
"ENSMUSG00000007476.19",-2.45350955397058,1.97477662816068,27.493171948035,5.4482978313602e-06,9.71812371800613e-06
"ENSMUSG00000039686.15",-0.716014704422971,6.13445749446765,27.3577294961551,5.66268213622821e-06,1.00917331545588e-05
"ENSMUSG00000067942.7",-1.17722720564915,4.43614051640736,27.3572890996378,5.66387977995569e-06,1.00921114659545e-05
"ENSMUSG00000097429.2",-2.39286407210538,1.96085518695886,27.3256827530605,5.73628349765138e-06,1.02140152265204e-05
"ENSMUSG00000041057.11",-0.441274587191319,7.83114533990947,27.3142728309889,5.73862772816877e-06,1.02164132090917e-05
"ENSMUSG00000044452.11",-1.51889819076344,3.45864015892502,27.2908480398488,5.78186581977107e-06,1.0289812289504e-05
"ENSMUSG00000022820.5",-1.48829903527858,3.7724785631256,27.2761164649846,5.80735159882728e-06,1.03333730151475e-05
"ENSMUSG00000020069.17",-0.869687753676322,5.49060417735791,27.1913589658073,5.95961751832204e-06,1.05932666821684e-05
"ENSMUSG00000014850.16",-0.930629501660173,5.23004153642267,27.0847895874501,6.15838260775508e-06,1.09351863156428e-05
"ENSMUSG00000029591.15",-1.98758496901794,2.59579749139126,27.0830804337174,6.16773827718707e-06,1.09499004047408e-05
"ENSMUSG00000117871.2",-2.1222363739507,2.30358753318151,27.0190859802399,6.29487447452491e-06,1.11640007563782e-05
"ENSMUSG00000018770.10",-0.471377823639365,7.77305372734061,27.009718587512,6.30233729897952e-06,1.11753010069509e-05
"ENSMUSG00000043909.17",-1.15310565032088,4.53596852205699,27.0038310633713,6.31425810915796e-06,1.11945008748478e-05
"ENSMUSG00000038121.7",-1.50801043226523,3.73925275477821,26.9850532172107,6.35171338512147e-06,1.12570078716757e-05
"ENSMUSG00000037474.14",-1.49203168680231,3.50585223804028,26.9320188979994,6.45718217833284e-06,1.14379902923703e-05
"ENSMUSG00000008398.17",-0.961728986104188,5.20411934357044,26.8814060724364,6.55722403046079e-06,1.16071705012063e-05
"ENSMUSG00000029670.13",-0.994301706219814,4.93159178213662,26.8025324410628,6.71922694088666e-06,1.18836681624177e-05
"ENSMUSG00000026623.17",-1.33176334026469,4.02149820259796,26.7625855184132,6.80350508431907e-06,1.20264927638239e-05
"ENSMUSG00000036918.17",-0.67595209150605,6.41962070304934,26.7374305934638,6.85573855267023e-06,1.21125537789285e-05
"ENSMUSG00000007613.16",-1.852524245325,2.79427802393411,26.6488634032398,7.05187258579616e-06,1.24526343144352e-05
