"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000021395.12",2.05203892585549,5.43532695307612,50.0508493545259,1.48210174587586e-08,3.33253261937663e-08
"ENSMUSG00000028821.9",0.754474836092786,7.63366243381038,50.0197209941409,1.48519119296003e-08,3.33801364895692e-08
"ENSMUSG00000060152.15",1.03650630293204,6.67149549710239,49.990862781112,1.4950445896083e-08,3.35721260398338e-08
"ENSMUSG00000009640.12",1.63343858046936,5.72192938912802,49.9555126437343,1.50876029775734e-08,3.38726939272921e-08
"ENSMUSG00000039497.9",2.19913905130689,5.10003751391624,49.9110398501327,1.53653132463526e-08,3.44735023590676e-08
"ENSMUSG00000026036.18",1.78400498170176,5.54112995733245,49.8738692579116,1.53870027721381e-08,3.45146041156896e-08
"ENSMUSG00000004994.13",1.77759136866088,5.44503700349356,49.8271482391733,1.55589780596278e-08,3.48927202291894e-08
"ENSMUSG00000046993.7",8.91137958422297,3.99719740578852,51.0280610514441,1.57251618707572e-08,3.52576856130243e-08
"ENSMUSG00000029338.14",1.11958615019176,6.64497245601183,49.7492925025441,1.57921953866757e-08,3.54002331254833e-08
"ENSMUSG00000022552.17",1.10808242649827,6.68601489974303,49.7424815174315,1.58164991773819e-08,3.54469550491784e-08
"ENSMUSG00000016308.14",1.53406343231844,5.7348867268165,49.6791710830433,1.60598983676551e-08,3.59803621064809e-08
"ENSMUSG00000029397.16",1.02525910879558,6.97667096865639,49.6736477744896,1.60650454904254e-08,3.59803621064809e-08
"ENSMUSG00000031730.19",1.54622973095781,6.01720228327658,49.6601268192945,1.61233257380181e-08,3.61029956731047e-08
"ENSMUSG00000029869.8",3.43727910292598,4.58213227364573,49.1194756055313,1.61273182805442e-08,3.61040423670674e-08
"ENSMUSG00000051154.13",1.03046312622294,6.61946604784134,49.613175374515,1.6288020819075e-08,3.64558368070294e-08
"ENSMUSG00000031299.11",0.974992484703469,7.05432907341986,49.5780454830347,1.64178593394157e-08,3.67384127931605e-08
"ENSMUSG00000026280.18",1.01637189171214,6.62033971579609,49.5518439328512,1.65167769972701e-08,3.6951688511586e-08
"ENSMUSG00000020219.8",1.18395882267912,6.33091056211297,49.5499106831268,1.65257366433098e-08,3.69636590305261e-08
"ENSMUSG00000039853.19",1.26421479362701,6.25690014316807,49.5167351497102,1.66518634955877e-08,3.72376388475565e-08
"ENSMUSG00000033059.8",0.997634765734708,6.65316581593081,49.4047485247991,1.707924518387e-08,3.81433992963796e-08
"ENSMUSG00000001444.3",0.583306117034417,8.76281460789782,49.3104353884925,1.74490569362223e-08,3.89438311485703e-08
"ENSMUSG00000028673.11",0.948272883105728,6.89152932690327,49.2109438676753,1.78508575708084e-08,3.98232374733651e-08
"ENSMUSG00000014856.13",1.28333954756875,6.3613724682813,49.1863828871309,1.79541124517982e-08,4.00448649240674e-08
"ENSMUSG00000037257.9",0.890183174739038,7.09311799952515,49.1116428478633,1.82603188425699e-08,4.07100969929475e-08
"ENSMUSG00000042211.8",1.22752247614824,6.24280861610277,49.1052738136451,1.82905562009875e-08,4.0768634735694e-08
"ENSMUSG00000037916.15",0.935561564188565,6.94674126451348,49.0590185869063,1.84816512411253e-08,4.1176652602046e-08
"ENSMUSG00000011837.5",1.95132586742832,5.34351196243866,49.0368918980948,1.8664809329065e-08,4.15687963517442e-08
"ENSMUSG00000026946.10",0.849278437017904,7.07607625279477,48.9695508789436,1.88638781295496e-08,4.19917061079868e-08
"ENSMUSG00000114579.2",8.88945549827159,3.97521435245481,50.1405378443911,1.90889747395086e-08,4.24835461282153e-08
"ENSMUSG00000030029.15",2.99572813715572,4.8048373420851,48.7410122022241,1.93732681915988e-08,4.30881678215755e-08
"ENSMUSG00000047242.15",2.52677017341087,4.92123391021841,48.8307190028994,1.95882968167243e-08,4.35569552750522e-08
"ENSMUSG00000031023.6",2.46721995218039,5.07941898111474,48.830945649802,1.96514448465746e-08,4.36878875881523e-08
"ENSMUSG00000071172.14",0.665123857946596,7.8189409141429,48.7854197906339,1.9676747347435e-08,4.37346454714473e-08
"ENSMUSG00000005804.15",1.34954722629226,5.94218278822004,48.6808570474101,2.01647303450564e-08,4.47901037072365e-08
"ENSMUSG00000051346.10",2.95321724485258,4.58715806502046,48.4696561398747,2.02212648859361e-08,4.49059399309969e-08
"ENSMUSG00000011752.8",3.99825822635954,4.4229738200453,47.3606094732526,2.04251578201906e-08,4.53488979827428e-08
"ENSMUSG00000022414.9",1.87020335071868,5.4778818460086,48.5761916665888,2.07102944602861e-08,4.59520874918221e-08
"ENSMUSG00000026005.16",2.26261713053973,5.15646484466114,48.4780023303788,2.13102304798806e-08,4.72627502327712e-08
"ENSMUSG00000039747.12",1.07404330151159,6.48285552541127,48.4056279563455,2.14757477124056e-08,4.76195297836021e-08
"ENSMUSG00000031799.11",0.587120283381097,8.35098051054435,48.4002978063698,2.14995979453411e-08,4.76620957048017e-08
"ENSMUSG00000010047.13",3.36374473674108,4.5129265481974,47.8349518880185,2.17639309393293e-08,4.82167814580598e-08
"ENSMUSG00000062867.14",1.67289808566611,5.60938807619998,48.3182761379831,2.1945082025238e-08,4.8590428385218e-08
"ENSMUSG00000029767.17",1.12992648966568,6.34773517970618,48.3117669121685,2.19468191476292e-08,4.8590428385218e-08
"ENSMUSG00000030493.14",2.58749205498946,5.08794748479631,48.3270973452795,2.20401679960061e-08,4.87865572974053e-08
"ENSMUSG00000019970.16",2.13794964063346,5.19560174265709,48.2872450301389,2.22417084209505e-08,4.92007727100162e-08
"ENSMUSG00000028461.13",1.45365563843384,5.84553574644112,48.2311049595178,2.2370868474687e-08,4.94758011051056e-08
"ENSMUSG00000078970.6",2.12259990915737,5.18049682628756,48.2282778264743,2.25463863236773e-08,4.98532143193228e-08
"ENSMUSG00000040521.12",2.5115023136183,5.12021927380347,48.1957114484711,2.27435914605807e-08,5.02784078867402e-08
"ENSMUSG00000025268.16",3.60022036477271,4.43238226660256,47.3268439180261,2.29013314893371e-08,5.06052723007098e-08
"ENSMUSG00000048970.10",3.11303231954184,4.5263677125507,47.7554965470873,2.31857925319237e-08,5.1211750509373e-08
"ENSMUSG00000002043.18",1.57753484248825,5.7045828292576,48.0732843679155,2.32118110964729e-08,5.12471155960499e-08
"ENSMUSG00000027018.12",1.5367531545985,5.73697444929453,48.0350901636537,2.34148231439021e-08,5.16841850516908e-08
"ENSMUSG00000011306.8",1.17840442363236,6.27179172572979,48.026468610317,2.34441518607456e-08,5.17377727553881e-08
"ENSMUSG00000032281.12",1.06295624068964,6.44450570522971,48.0182235374705,2.34871125981625e-08,5.18214147415727e-08
"ENSMUSG00000043445.8",1.1042812170037,6.43721430257037,47.9961830444943,2.36075746623119e-08,5.20759809802711e-08
"ENSMUSG00000042210.19",4.38404722795534,4.24760083608307,46.265251813849,2.36543750244746e-08,5.21567511303917e-08
"ENSMUSG00000035958.4",1.53561095426457,5.6694809025343,47.9398306232142,2.39404750790801e-08,5.27421694471797e-08
"ENSMUSG00000010067.14",2.21087607951469,5.10896694020991,47.9126192341104,2.42820698699741e-08,5.3471717825903e-08
"ENSMUSG00000010362.10",1.57455531600634,5.70432297702642,47.8439494449291,2.44788039958539e-08,5.38933599581976e-08
"ENSMUSG00000006057.16",1.37906014678627,6.10782171555527,47.6683690110596,2.54799689127968e-08,5.60734511398507e-08
"ENSMUSG00000067365.12",1.53139442472381,5.73263090576424,47.6680033032905,2.54966573233858e-08,5.60981233740316e-08
"ENSMUSG00000017858.13",1.35420165854056,6.04225175961498,47.5579785948178,2.61437618512667e-08,5.75095379898355e-08
"ENSMUSG00000024186.16",3.08356165820133,4.88546146412208,47.4180157403554,2.63355050267032e-08,5.79188839346132e-08
"ENSMUSG00000052962.4",1.42138426335978,5.9030358821317,47.476909477137,2.6646824866673e-08,5.85658326790697e-08
"ENSMUSG00000021993.11",2.74624952393578,4.87891642720681,47.3405157302734,2.73987101781158e-08,6.02054472525772e-08
"ENSMUSG00000042682.11",1.01350358858664,6.68774354936774,47.297229475173,2.77740234859874e-08,6.10039778133139e-08
"ENSMUSG00000033728.15",1.44913936255849,5.92784481993234,47.0300908723471,2.95796939434374e-08,6.48587508817567e-08
"ENSMUSG00000022634.10",1.27777300468945,6.1488613960488,46.9760104321596,2.99486693570224e-08,6.56537396306985e-08
"ENSMUSG00000024197.11",1.48451359207111,5.7530507990287,46.9534830775748,3.01233516220637e-08,6.60225481089614e-08
"ENSMUSG00000116564.2",2.05510395728107,5.11709345965189,46.9752839689096,3.01736991699847e-08,6.61187477319176e-08
"ENSMUSG00000078670.4",2.00990619482909,5.21202935329789,46.9506205896593,3.03097405127241e-08,6.64026443489456e-08
"ENSMUSG00000043801.8",8.83719065482466,3.9251811347834,48.0526820793248,3.0361708702437e-08,6.65022712853635e-08
"ENSMUSG00000047557.3",2.12426026759569,5.10826952433764,46.9478949763971,3.03864757489644e-08,6.6542288779323e-08
"ENSMUSG00000025857.11",2.02906999776364,5.22975212426923,46.8705927371292,3.08838281058177e-08,6.76169661094025e-08
"ENSMUSG00000028073.17",1.35627299767679,5.92109058587951,46.8239837161768,3.10427555960509e-08,6.79358766698191e-08
"ENSMUSG00000051212.9",1.19581288212558,6.28870665262645,46.7850213839584,3.13192095198543e-08,6.84969771305462e-08
"ENSMUSG00000042082.8",1.16876136034389,6.31833635332805,46.7448097766789,3.16160942778858e-08,6.91315195546768e-08
"ENSMUSG00000024187.16",1.85768342752883,5.51479428045204,46.7422866114905,3.17140483165816e-08,6.93309034916603e-08
"ENSMUSG00000037070.11",3.0603454940023,4.47638431139385,46.3587120313049,3.22435986096579e-08,7.04434592491716e-08
"ENSMUSG00000035473.11",1.46418544728388,5.85516466074403,46.6576936811782,3.22859026022063e-08,7.05208390812107e-08
"ENSMUSG00000024937.16",1.05816401209689,6.51066216258747,46.6517848951069,3.23132709453211e-08,7.05655695142812e-08
"ENSMUSG00000036835.8",1.86393429094181,5.3702368167045,46.6547847523959,3.24058535716539e-08,7.07526651632657e-08
"ENSMUSG00000056185.6",2.58240584747027,4.72775570628885,46.5596800481324,3.29077466094231e-08,7.18178437617113e-08
"ENSMUSG00000050846.10",2.41602851192736,4.93055887472743,46.5799982717837,3.31117846024103e-08,7.22477413502101e-08
"ENSMUSG00000038628.9",1.60864993090096,5.58827160229928,46.52762759264,3.33153216010609e-08,7.26454170402523e-08
"ENSMUSG00000069874.8",1.39232652420448,5.87444177528994,46.5068527047788,3.34506785989339e-08,7.29095233475807e-08
"ENSMUSG00000040410.15",8.82361726103021,3.91250830806913,47.620502444363,3.3471500513189e-08,7.29393847353365e-08
"ENSMUSG00000036613.9",1.38390572542458,5.97214469988852,46.4895456379453,3.35842412346564e-08,7.31539342248725e-08
"ENSMUSG00000044786.7",1.1714294843248,6.42950831906505,46.3682971576543,3.45482857144336e-08,7.52218414726252e-08
"ENSMUSG00000020260.10",1.39131593543147,5.90337816791916,46.3345318812976,3.48383006377039e-08,7.58371679344024e-08
"ENSMUSG00000014402.16",1.27631640027779,6.04073451829426,46.2542558342823,3.54992333489949e-08,7.72594874543999e-08
"ENSMUSG00000010095.14",0.607261421936448,8.24816583369961,46.223635287677,3.57450450767432e-08,7.77779374710014e-08
"ENSMUSG00000008604.12",1.54795169606654,5.84044021495041,46.2050920334362,3.59293044584499e-08,7.81622634374349e-08
"ENSMUSG00000060791.16",1.187600859246,6.34659785720674,46.1512076706506,3.63692920373741e-08,7.90690488318374e-08
"ENSMUSG00000026860.17",1.26518340707583,6.13860480010588,46.1012055569281,3.68065220760777e-08,8.00026313886222e-08
"ENSMUSG00000022570.8",1.03747553496599,6.4659710329358,46.072024825903,3.70557336852879e-08,8.05272277540248e-08
"ENSMUSG00000032786.17",1.57493003512569,5.55984942820357,46.0531545956005,3.72692905315483e-08,8.09741352617985e-08
"ENSMUSG00000036678.9",1.29420499900511,6.01296471500474,46.0416535519392,3.73331665450693e-08,8.1095714051877e-08
"ENSMUSG00000036860.15",2.07953285966338,5.13990037863046,46.0164863508372,3.78222161075191e-08,8.20883952899366e-08
"ENSMUSG00000024201.13",1.30942971230054,6.00143173853007,45.8903381964633,3.86987169038018e-08,8.39551490211264e-08
"ENSMUSG00000022960.14",1.34455613438261,5.98744966132712,45.8628310279825,3.89536943354631e-08,8.44725253829797e-08
"ENSMUSG00000045362.9",1.60328412314466,5.7326887343028,45.83514739942,3.92346796129231e-08,8.50458388562028e-08
"ENSMUSG00000026875.15",0.72590322673494,7.40235893396858,45.7951608354836,3.95694025096416e-08,8.57532417485715e-08
"ENSMUSG00000040010.11",2.93085923582146,4.56416862872817,45.3649035923732,4.20459443055176e-08,9.09279057384103e-08
"ENSMUSG00000008384.9",1.49128672093143,5.66376363155926,45.4808480500165,4.26866108968396e-08,9.22744341083646e-08
"ENSMUSG00000052934.15",1.71615423013436,5.52502527224313,45.4805266608639,4.27318079632224e-08,9.23526434183001e-08
"ENSMUSG00000046865.8",1.66196103385559,5.51715869026742,45.3812133954304,4.37500443232371e-08,9.44735302463829e-08
"ENSMUSG00000020755.10",1.61380537406794,5.63207730629358,45.3533346901706,4.4020628338261e-08,9.49977402950842e-08
"ENSMUSG00000045107.6",1.76590133868237,5.43325814293327,45.2714488560509,4.49506531803622e-08,9.69434807061001e-08
"ENSMUSG00000037580.11",2.40124064400607,4.80710594555347,45.2775427592788,4.50115741737982e-08,9.70544300395876e-08
"ENSMUSG00000028108.17",3.9418913462751,4.36806287127171,44.1214432266523,4.52313755670751e-08,9.75078401511226e-08
"ENSMUSG00000028292.15",1.52758255065911,5.5913285416134,45.1594824617207,4.61069108545925e-08,9.93325580506387e-08
"ENSMUSG00000020495.14",2.14552177147638,5.12389897944933,45.1798255977837,4.61901389703688e-08,9.9490936558258e-08
"ENSMUSG00000020326.8",0.962996573834965,6.70667120195112,44.9326926714069,4.86327284408652e-08,1.04686087576995e-07
"ENSMUSG00000037849.9",0.722113705986602,7.42360160931728,44.922959511058,4.87438999445984e-08,1.04903345919852e-07
"ENSMUSG00000031969.17",2.05343186571902,5.31929984582971,44.9225040995231,4.90131829555335e-08,1.05460718451801e-07
"ENSMUSG00000021432.16",1.16095539183981,6.20467707109575,44.8653720855197,4.94331872573599e-08,1.0634209281451e-07
"ENSMUSG00000003662.11",1.2906310927343,6.00739944520977,44.8495452830362,4.9629317628638e-08,1.06719183529815e-07
"ENSMUSG00000029326.14",2.06291979667011,5.0516896252056,44.8688685547356,4.97666993847116e-08,1.0699213583086e-07
"ENSMUSG00000061479.16",1.74353985529804,5.67134170968157,44.8314711705029,4.99002972660061e-08,1.07256840419399e-07
"ENSMUSG00000032812.19",1.26283667763626,6.34665469289418,44.8226204244346,4.99433741177471e-08,1.07315895528573e-07
"ENSMUSG00000008318.11",1.28882126068366,6.07711095910414,44.8003799666604,5.02179662023045e-08,1.07849110892012e-07
"ENSMUSG00000069208.10",4.33460566837992,4.20319379403794,43.1693149422924,5.15427422394936e-08,1.10647823520623e-07
"ENSMUSG00000016528.11",0.762713495728802,7.25487253211997,44.6734881949048,5.17613318392023e-08,1.11070513450054e-07
"ENSMUSG00000039176.18",1.20404230046365,6.14590363347529,44.6698737019969,5.18180673564818e-08,1.11168966456868e-07
"ENSMUSG00000028436.9",1.03584780231276,6.43501264046678,44.6658007333798,5.18620828115167e-08,1.11240094692263e-07
"ENSMUSG00000021890.7",2.28619956711871,5.08946889218491,44.6963487075631,5.19181530994744e-08,1.11337044397994e-07
"ENSMUSG00000076617.10",0.448828894495918,9.73638346636958,44.6567078356263,5.19697963246626e-08,1.11424461787146e-07
"ENSMUSG00000024182.19",0.925017635862704,6.89892331844353,44.648534573904,5.20749717060341e-08,1.11626592761239e-07
"ENSMUSG00000020424.4",2.67431776793364,4.66759171624907,44.5829036991121,5.23169973768558e-08,1.12098470111665e-07
"ENSMUSG00000036376.4",1.56262678564425,5.58494867626686,44.6250014247737,5.24335379587015e-08,1.12324680144953e-07
"ENSMUSG00000002803.15",1.33325688010613,5.87617734284173,44.6107220489357,5.25750013350024e-08,1.12604174753888e-07
"ENSMUSG00000030269.15",1.39714120696161,5.88102958887899,44.5883224051888,5.28625229273079e-08,1.13196311900792e-07
"ENSMUSG00000026858.19",3.20633352962049,4.36581655747223,44.115498407019,5.31996763068184e-08,1.13870655116914e-07
"ENSMUSG00000010755.18",1.62702228408697,5.67940882867638,44.5587252089554,5.32740048106744e-08,1.14005925046161e-07
"ENSMUSG00000021476.10",1.60844886896486,5.54957226646715,44.4564161954153,5.46234417421277e-08,1.16820482422817e-07
"ENSMUSG00000042303.20",3.67608152170685,4.50287639285138,43.6929288387777,5.54603112257041e-08,1.18486547261924e-07
"ENSMUSG00000041632.8",1.87128131678342,5.21214368105552,44.3310702285281,5.64938829771322e-08,1.20594070331761e-07
"ENSMUSG00000006315.10",1.21557788477314,6.17377695901856,44.0327648997566,6.04569303106064e-08,1.28785332828875e-07
"ENSMUSG00000021692.10",3.76219289349938,4.20052321752973,42.961063640751,6.05908727025688e-08,1.29043817471347e-07
"ENSMUSG00000028990.14",1.68457113679378,5.40641522946793,44.0268367163101,6.06664569825243e-08,1.29170569477399e-07
"ENSMUSG00000036430.9",1.29273199433437,5.96549234252304,43.9916595838902,6.10728663651979e-08,1.29989255468071e-07
"ENSMUSG00000019143.16",1.13100002612547,6.19550415616031,43.9884607889138,6.11092363435512e-08,1.30039642350021e-07
"ENSMUSG00000015396.5",2.76598629079068,4.59325503853696,43.8927145940263,6.11340552095082e-08,1.30065432790981e-07
"ENSMUSG00000031913.10",1.17682752273055,6.2747798811135,43.9131107860555,6.22387915180073e-08,1.32339548126337e-07
"ENSMUSG00000013736.17",1.23079752240426,6.06751341470343,43.913341996271,6.22417109279988e-08,1.32339548126337e-07
"ENSMUSG00000002814.16",2.91331608479115,4.54637696014726,43.7245255539896,6.25965657251682e-08,1.33038810159197e-07
"ENSMUSG00000006299.14",0.582957075031527,8.09425843892619,43.8361442728046,6.34044967299558e-08,1.34727978321205e-07
"ENSMUSG00000096472.3",1.22133123735382,6.14100587121213,43.7515284612022,6.47415617030631e-08,1.37483532026285e-07
"ENSMUSG00000037251.6",1.8372399085874,5.2365769867946,43.7472786043358,6.50670879274993e-08,1.38117536695015e-07
"ENSMUSG00000026509.16",0.947968273649726,6.76840364192854,43.6842947419074,6.57994878973293e-08,1.39643256329144e-07
"ENSMUSG00000002455.15",0.781581225616212,7.22116007459207,43.5842459592906,6.74247127011958e-08,1.43003501239521e-07
"ENSMUSG00000004996.10",1.04213731298168,6.53832481874756,43.562724173087,6.77848443846191e-08,1.43707798838184e-07
"ENSMUSG00000024036.17",1.34340087963236,5.93729473633376,43.4726362550159,6.93177869222375e-08,1.46866523305245e-07
"ENSMUSG00000001305.6",1.39299628172216,5.73412214083405,43.4507164386383,6.97073592700564e-08,1.47661380277956e-07
"ENSMUSG00000022427.5",0.915725080419898,6.78197374083709,43.40197362047,7.0500968954219e-08,1.49280736826362e-07
"ENSMUSG00000027823.10",1.05518928531562,6.4671856892254,43.388384691791,7.07398093460962e-08,1.49724556173324e-07
"ENSMUSG00000030335.7",1.59354434410112,5.5735005898395,43.3389836407865,7.16857660141407e-08,1.51601407292346e-07
"ENSMUSG00000024911.8",1.2357557734583,6.21179526362335,43.3327879154695,7.17181790313459e-08,1.51638643608391e-07
"ENSMUSG00000034792.9",1.67027680288795,5.48377770593971,43.3186730673397,7.2081958316396e-08,1.52376350273793e-07
"ENSMUSG00000025240.11",1.86642071156768,5.14685072522438,43.2666254529077,7.32526312285777e-08,1.54787177438228e-07
"ENSMUSG00000015133.18",1.23974006750113,6.00797506299886,43.1473179745432,7.50650752199077e-08,1.58388236588853e-07
"ENSMUSG00000024539.18",0.819663146546145,7.19802352251169,43.1034935699669,7.58557570905018e-08,1.59957723722652e-07
"ENSMUSG00000032112.11",1.0296565354986,6.58195632647969,43.0820598276422,7.62608793860771e-08,1.60745817384689e-07
"ENSMUSG00000021731.11",1.20249720680369,6.14251318430713,43.0761912341761,7.63825765408319e-08,1.60969207599013e-07
"ENSMUSG00000022760.18",1.40301922391656,5.77227692949638,43.0722000295942,7.64872721314719e-08,1.61125410154181e-07
"ENSMUSG00000022500.16",3.17326287030186,4.58516410700618,42.8073346582073,7.6488160922635e-08,1.61125410154181e-07
"ENSMUSG00000038605.12",1.29599558749825,6.14775233143865,43.0556938713753,7.67710024787319e-08,1.61687971907706e-07
"ENSMUSG00000000827.19",1.26517056367072,5.98563048047984,43.0366909493179,7.71364506685072e-08,1.62330231630727e-07
"ENSMUSG00000042570.16",1.25536034044363,6.06972735298819,43.0363395462636,7.71393514300672e-08,1.62330231630727e-07
"ENSMUSG00000071359.14",1.52119442155461,5.55001465382301,42.9940321665473,7.80157036285901e-08,1.641406812991e-07
"ENSMUSG00000067714.15",8.82689167763953,3.91367279058959,43.95084086337,7.8239515571338e-08,1.64577761035458e-07
"ENSMUSG00000002625.11",0.67207435546935,7.81957950357232,42.9470916489638,7.88300851754285e-08,1.65717925362631e-07
"ENSMUSG00000002844.10",0.999660097930736,6.57798576640175,42.9325538453465,7.91188294283527e-08,1.66267793383314e-07
"ENSMUSG00000076475.3",8.67536089089457,3.77427146977785,43.8598270713308,7.99449093981749e-08,1.67923659158349e-07
"ENSMUSG00000060073.10",0.755406598369036,7.18673281530208,42.8766427150138,8.02120385745112e-08,1.68385545122773e-07
"ENSMUSG00000022554.8",1.80297846788928,5.31737934089671,42.770608570933,8.26087179692005e-08,1.73270221060936e-07
"ENSMUSG00000023990.19",1.69689282997774,5.46226470023499,42.6933614766998,8.40864408765327e-08,1.7626142600439e-07
"ENSMUSG00000030681.19",1.10229291863674,6.43194144126304,42.6243254685195,8.53759336342969e-08,1.78927831447201e-07
"ENSMUSG00000024515.14",0.894654632425929,6.81620436582486,42.6199704210132,8.54618619392398e-08,1.79071274546173e-07
"ENSMUSG00000017830.16",1.76265686591568,5.43079017173232,42.5380765026073,8.74158830970686e-08,1.83053255914982e-07
"ENSMUSG00000050989.11",2.97074387914375,4.39221517320463,42.2613285923175,8.76478854345658e-08,1.83501562269179e-07
"ENSMUSG00000036615.8",1.31242151904294,5.88384909228066,42.5080040852632,8.78969566219609e-08,1.83985413799739e-07
"ENSMUSG00000033021.17",1.18218170211223,6.16394388747066,42.5029520416656,8.79877971303848e-08,1.84137927709318e-07
"ENSMUSG00000024764.11",1.22724290466464,6.02092558172681,42.500455332333,8.80497331371157e-08,1.84229901285054e-07
"ENSMUSG00000008450.9",3.54928198708452,4.38413105124285,41.8331609647048,8.85550248053856e-08,1.85249298214207e-07
"ENSMUSG00000021831.10",0.977993615096941,6.84441528436813,42.3897894734552,9.0475622901789e-08,1.89112516277576e-07
"ENSMUSG00000052656.14",1.55566581538361,5.50202774130084,42.3116577225528,9.23673222500597e-08,1.92948422289437e-07
"ENSMUSG00000022350.8",1.61047085789856,5.51526111349108,42.2849343133591,9.29933471869689e-08,1.94216529748967e-07
"ENSMUSG00000028848.14",4.12619348347046,4.00425217461682,40.88972897877,9.31907655954214e-08,1.94589158252458e-07
"ENSMUSG00000036442.9",1.28082787082383,5.93111304948547,42.2542283020775,9.36025428400729e-08,1.95409140596826e-07
"ENSMUSG00000076484.2",8.70552783413439,3.80077640490919,43.1691744341072,9.42287589189611e-08,1.96676370256368e-07
"ENSMUSG00000006471.19",3.15374880124519,4.31658945665232,41.790066320162,9.49849556492459e-08,1.98133587731075e-07
"ENSMUSG00000039958.18",3.11532963067831,4.52988947962084,41.9231604986184,9.54051301541525e-08,1.98969526173657e-07
"ENSMUSG00000002221.12",1.6779627546644,5.35250152095972,42.1807441938132,9.55178787457512e-08,1.99164111179557e-07
"ENSMUSG00000036533.10",1.05085932157011,6.36082553455821,42.1389092154144,9.63007810580763e-08,2.00673977537501e-07
"ENSMUSG00000043964.15",1.10462230630708,6.2755940258322,42.1175948230024,9.68159727023592e-08,2.01665485543535e-07
"ENSMUSG00000029121.17",3.0192612305236,4.43712300652044,41.8240927002639,9.78129060697412e-08,2.03659236423316e-07
"ENSMUSG00000001524.15",2.07307776985209,4.98252211481356,42.0727443341598,9.86387114600011e-08,2.05336927392954e-07
"ENSMUSG00000029863.14",0.997772115715723,6.47186486187907,42.0000287453855,9.96866235023031e-08,2.07434050774195e-07
"ENSMUSG00000029998.15",2.53361127293972,4.67968845155244,41.8691183993162,1.02683542435407e-07,2.1341007338138e-07
"ENSMUSG00000068264.12",1.94102243904297,5.2733792238246,41.8924141413678,1.02847016372916e-07,2.13706460071294e-07
"ENSMUSG00000028670.15",0.591941737625859,7.98276140714899,41.8307762528635,1.03977220419603e-07,2.16011093618169e-07
"ENSMUSG00000006095.13",1.07918255433883,6.28700861176361,41.7963510424938,1.04890321921071e-07,2.17806649957916e-07
"ENSMUSG00000037966.16",2.2642679997537,4.9836902403,41.8271270212226,1.04902619569793e-07,2.17806649957916e-07
"ENSMUSG00000015776.13",1.70076486660795,5.46601514342214,41.7691245710121,1.05793576161291e-07,2.19606365432497e-07
"ENSMUSG00000024137.10",0.896581628796296,6.79802690474363,41.7551089447127,1.05966967076988e-07,2.19921717690479e-07
"ENSMUSG00000031505.12",1.63905963569014,5.65296377807629,41.7362809235726,1.06583096337961e-07,2.2115560629931e-07
"ENSMUSG00000036073.19",2.06296052777541,5.05118521677902,41.7544161908941,1.06737322966799e-07,2.21430759940441e-07
"ENSMUSG00000027088.11",1.33663642963364,5.85543797114849,41.7212247499142,1.06913370866744e-07,2.21751062052894e-07
"ENSMUSG00000032757.7",2.2539586112182,4.97846127704372,41.7484371054862,1.06984141430133e-07,2.21852920940965e-07
"ENSMUSG00000011171.12",4.95680672252682,3.88878372476218,40.7225036783197,1.11966178411707e-07,2.31996277421141e-07
"ENSMUSG00000017119.21",1.09874836870934,6.23868214218031,41.518551457111,1.12446337725384e-07,2.32944051574308e-07
"ENSMUSG00000022351.15",3.11669217131206,4.28368786946193,41.1058907705233,1.13010595260771e-07,2.34065625209468e-07
"ENSMUSG00000032308.10",1.40455337810449,5.77458701563934,41.4545546591328,1.14315830532907e-07,2.366732840748e-07
"ENSMUSG00000024283.16",0.795034259152766,6.97320783766556,41.4395081283618,1.14683946134642e-07,2.37387424476758e-07
"ENSMUSG00000034881.9",2.80856370134341,4.45146411457162,41.227789611654,1.16526747495104e-07,2.41153151716479e-07
"ENSMUSG00000115338.4",3.25384513245746,4.40924371061471,40.9805347868311,1.16683522426953e-07,2.41380051847475e-07
"ENSMUSG00000031753.17",1.22258772694672,6.08024256625673,41.3597441579469,1.17030538626118e-07,2.42049025971063e-07
"ENSMUSG00000024099.16",0.776759784282746,7.12548798191972,41.3014623154071,1.18730764825662e-07,2.45466389451843e-07
"ENSMUSG00000029470.16",1.19059494648123,6.22636526906732,41.2993905379653,1.18811642537717e-07,2.45538608475676e-07
"ENSMUSG00000042447.14",1.42063442097719,5.60047097525226,41.3019363541002,1.18813644171593e-07,2.45538608475676e-07
"ENSMUSG00000028435.9",2.63203660267299,4.6305832672381,41.2520477294295,1.1900017759196e-07,2.45874484344735e-07
"ENSMUSG00000031996.18",0.649753942362802,7.64052713390596,41.2870748790442,1.19158700384407e-07,2.46152361705748e-07
"ENSMUSG00000017421.19",0.593245491349237,7.87843912785576,41.2163669729924,1.21297504718833e-07,2.50520073266846e-07
"ENSMUSG00000020397.16",2.49856664601015,4.77653761822522,41.2187140955752,1.21447230676108e-07,2.50778737214657e-07
"ENSMUSG00000022216.18",0.494319800640982,8.84715394720741,41.1915090301104,1.22058660961282e-07,2.51990486910996e-07
"ENSMUSG00000044600.15",1.21990910459281,6.03628753681104,41.1712289162343,1.22717800733619e-07,2.53249187006594e-07
"ENSMUSG00000053113.4",1.34217957663727,5.85479128034627,41.1174116966621,1.24415708573325e-07,2.56649685238268e-07
